price;mileage;power;make_model;date;fuel;gear;offer_type;version;link
6950;23300;48.0;Kawasaki VN 900;Okt-16;Gasoline;Manual;Used;CLASSIC MIT SCHÖNER AUSSTATTUNG;/offers/kawasaki-vn-900-classic-mit-schoener-ausstattung-gasoline-black-c11fd59c-abaa-46f4-a063-2045cbc12791
2250;1386;38.0;Peugeot Django 50;Jul-15;Gasoline;Automatic;Used;sport;/offers/peugeot-django-50-sport-gasoline-blue-4090abba-3712-385a-e053-0100007fcea3
25000;650;48.0;Harley-Davidson Fat Bob;Apr-18;Gasoline;Manual;Used;;/offers/harley-davidson-fat-bob-gasoline-black-cf1c765a-7153-4dbc-b835-7c9e6f2819ff
1090;9800;1.0;Peugeot Vivacity 50;Sep-10;Gasoline;Automatic;Used;;/offers/peugeot-vivacity-50-gasoline-white-fb18947d-34c5-4ebf-8a6f-2550081099be
6990;2344;20.0;KTM 500 EXC;Des-15;Gasoline;Manual;Used;;/offers/ktm-500-exc-gasoline-white-899065bc-d67c-5815-e053-0100007f6c87
9200;3030;48.0;Kymco MXU 700;Mei-17;Gasoline;Automatic;Used;Kymco MXU 700i EPS 35KW | Schneepfl.Koffer.Winde;/offers/kymco-mxu-700-kymco-mxu-700i-eps-35kw-schneepfl-koffer-winde-gasoline-black-a0d569b9-e72e-3375-e053-0100007f771a
6500;23000;114.0;Suzuki GSX-S 750;Jul-19;Gasoline;Manual;Used;moto impecable como nueva;/offers/suzuki-gsx-s-750-moto-impecable-como-nueva-gasoline-blue-89a24925-be56-4283-9244-6d7dc3d18f68
10000;19400;207.0;BMW S 1000 RR;Jan-15;Gasoline;Manual;Used;;/offers/bmw-s-1000-rr-gasoline-white-2cded4b3-fac5-e803-e053-0100007f2fe5
24750;11532;136.0;BMW R 1250 RT;Mar-20;;Manual;Used;;/offers/bmw-r-1250-rt-brown-ce651017-6f65-46f5-a1e9-09b672385d96
2400;16000;41.0;Cectek Quadrift 500;Sep-10;Gasoline;Manual;Used;;/offers/cectek-quadrift-500-gasoline-grey-6b73c48e-64bf-457a-9c1d-8d0067ebc1b0
6999;5158;48.0;Honda CTX 700;Mei-15;Gasoline;Automatic;Used;700N DCT ABS 700;/offers/honda-ctx-700-700n-dct-abs-700-gasoline-white-d3743fa1-23f7-4dee-a06d-d8b0c35cf3f3
9999;0;;Yamaha Tracer 700;Jan-21;Gasoline;Manual;New;A.B.S;/offers/yamaha-tracer-700-a-b-s-gasoline-grey-8e965419-df0f-4ea5-b82b-dd0f31d8e05d
9499;1098;125.0;Kawasaki Z 900;Jul-19;Gasoline;Manual;Used;;/offers/kawasaki-z-900-gasoline-grey-9ddd3dc3-207f-3409-e053-0100007f67f3
9000;19000;60.0;BMW R 100 GS;Mei-93;Gasoline;Manual;Used;;/offers/bmw-r-100-gs-gasoline-red-b02872ba-a573-8361-e053-0100007fe95b
6900;700;71.0;Suzuki V-Strom 650;Sep-19;Gasoline;Manual;Used;;/offers/suzuki-v-strom-650-gasoline-red-062383c1-0a50-0042-e053-0100007f4998
7800;7699;53.0;Suzuki Burgman 650;Agu-18;Gasoline;Automatic;Used;;/offers/suzuki-burgman-650-gasoline-grey-f71619c3-2d05-5614-e053-0100007fb856
10290;2500;48.0;BMW F 900 R;Mar-21;Gasoline;Manual;Demonstration;A2 | 4 Pakete | Notruf;/offers/bmw-f-900-r-a2-4-pakete-notruf-gasoline-blue-6afeb97a-feb8-4346-9348-7db5e7a7f558
7500;10000;500.0;Piaggio MP3 500;Mei-16;Gasoline;Manual;Used;;/offers/piaggio-mp3-500-gasoline-grey-76e132f7-0c2f-43c8-b850-c2d86662eff2
8500;17700;125.0;BMW R 1200 RS;Jan-15;Gasoline;Manual;Used;;/offers/bmw-r-1200-rs-gasoline-grey-af75c8c2-436c-6a44-e053-0100007f9c7a
22000;25000;101.0;Harley-Davidson Road King;Jul-15;Gasoline;Manual;Used;harley road king cvo 2015;/offers/harley-davidson-road-king-harley-road-king-cvo-2015-gasoline-green-db922eab-d936-a750-e053-0100007f90da
7250;477;69.0;Kawasaki Ninja 650;Mar-20;Gasoline;Manual;Used;;/offers/kawasaki-ninja-650-gasoline-black-c8670199-9a13-41b8-a250-1fef1753f767
21100;0;;KTM 1290 Super Duke R;Jan-21;;Manual;New;;/offers/ktm-1290-super-duke-r-orange-551b2196-8060-42df-b1a0-06e67badc341
8990;25700;;BMW R 1200 R;Jan-15;Gasoline;Manual;Used;;/offers/bmw-r-1200-r-gasoline-white-39a4650c-6d63-439a-a1f6-55b1dae57168
7250;40000;131.0;Honda VTX 1800;Jan-02;Gasoline;Manual;Used;;/offers/honda-vtx-1800-gasoline-blue-89a063fb-0e31-4fd3-badb-cc36d1faf6df
10900;13500;79.0;Harley-Davidson Sportster 1200;Jul-02;Gasoline;Manual;Used;;/offers/harley-davidson-sportster-1200-gasoline-black-8df679c3-f862-0f46-e053-0100007fcc35
15000;72000;125.0;BMW R 1200 GS;Jul-17;Gasoline;Manual;Used;;/offers/bmw-r-1200-gs-gasoline-blue-898489c5-1520-592b-e053-0100007fde8f
6000;2500;22.0;Vespa GTS 300;Agu-18;Gasoline;Automatic;Used;;/offers/vespa-gts-300-gasoline-white-2806d3c2-8567-8440-e053-0100007fbbcb
6240;33500;105.0;BMW R 1200;Mar-09;Gasoline;Manual;Used;;/offers/bmw-r-1200-gasoline-blue-c4d012ba-9737-5318-e053-0100007fbca2
10790;6338;116.0;Yamaha Niken;Okt-18;Gasoline;Manual;Used;;/offers/yamaha-niken-gasoline-grey-57a06e54-23b6-4ab1-a805-c9c518b2fcea
9600;2000;58.0;BMW R 80/7;Feb-78;Gasoline;Automatic;Used;;/offers/bmw-r-80-7-gasoline-black-00a974bf-6e77-454d-e053-0100007fdef1
1700;3000;14.0;Malaguti XTM;Nov-09;Two Stroke Gasoline;Manual;Used;enduro;/offers/malaguti-xtm-enduro-two-stroke-gasoline-white-817a22e6-4e25-4404-99a4-5f74d3ad07c9
18000;15500;15.0;Yamaha Xenter 150;Mei-17;Gasoline;Automatic;Used;;/offers/yamaha-xenter-150-gasoline-grey-971d03b9-965d-b73c-e053-0100007fd058
10600;49904;107.0;BMW R 1200 RS;Apr-16;Gasoline;Manual;Used;Tva Récup + Gar Premium 24 Mois !!!;/offers/bmw-r-1200-rs-tva-recup-gar-premium-24-mois-gasoline-blue-519a1bc9-4326-4866-a9a1-0d40728afb84
3829;0;;Vespa Sprint;Jan-21;;Manual;New;25 km;/offers/vespa-sprint-25-km-white-627ec5dc-738b-4f7e-a2cf-196718b198eb
10499;18200;77.0;Triumph Bonneville Bobber;Jul-18;Gasoline;Manual;Used;1200 Vance & Hines;/offers/triumph-bonneville-bobber-1200-vance-hines-gasoline-black-52befec6-fb56-c217-e053-0100007ff0ce
14900;1;203.0;Suzuki GSX-R 1000;Jan-18;Gasoline;Manual;Used;NEU ML Editions Weiß-Matt Einzelstück;/offers/suzuki-gsx-r-1000-neu-ml-editions-weiss-matt-einzelstueck-gasoline-white-6de557bc-8215-fb55-e053-0100007f35a9
10000;4000;68.0;Harley-Davidson Sportster 1200;Jun-14;Gasoline;Manual;Used;;/offers/harley-davidson-sportster-1200-gasoline-black-938254bf-9293-447d-e053-0100007f3152
21000;1900;110.0;Harley-Davidson Fat Boy;Jun-18;Gasoline;Manual;Used;serie limitata;/offers/harley-davidson-fat-boy-serie-limitata-gasoline-blue-dab9678f-58ae-4c7b-b462-80fda2b4557e
11999;22000;160.0;Harley-Davidson Dyna Street Bob;Jun-10;Gasoline;Manual;Used;;/offers/harley-davidson-dyna-street-bob-gasoline-black-f27d9dc1-8ae5-2d41-e053-0100007f53fe
19990;3;165.0;BMW S 1000 XR;Feb-20;Gasoline;Manual;Used;;/offers/bmw-s-1000-xr-gasoline-red-d93b91ea-ad58-468d-a3e6-0039033fb6df
7499;1300;;Yamaha SCR 950;Apr-17;Gasoline;Manual;Used;;/offers/yamaha-scr-950-gasoline-red-64f7327e-9498-4c42-b22e-7f716d82c5cb
18000;99999;42.0;Triumph Thunderbird 6T;Jan-52;Gasoline;Manual;Used;;/offers/triumph-thunderbird-6t-gasoline-brown-5f4298b9-ff81-662e-e053-0100007f707d
8999;0;;CF Moto CForce 625;Jul-21;Diesel;Manual;Used;TOURING S T3 E5;/offers/cf-moto-cforce-625-touring-s-t3-e5-diesel-black-7a012cbb-0a6a-4289-b1da-16a2ecf7f4a2
10000;44000;82.0;Triumph Thunderbird Sport;Jan-04;Gasoline;Manual;Used;custom cafe racer;/offers/triumph-thunderbird-sport-custom-cafe-racer-gasoline-blue-36e06d4f-da2a-4f90-a1b8-1a06f250e99a
9000;42292;129.0;Honda VFR 1200;Mar-12;Gasoline;Automatic;Used;;/offers/honda-vfr-1200-gasoline-black-4f7ca0c0-22e1-0a76-e053-0100007f06db
10750;850;105.0;BMW F 900 R;Mar-21;Gasoline;Manual;Demonstration;4 Pakete - SOS - San Marino Blau;/offers/bmw-f-900-r-4-pakete-sos-san-marino-blau-gasoline-blue-32c72295-36f8-4333-bb05-24dfd1259433
1990;290;4.0;SYM Jet 14;Mar-21;Gasoline;Automatic;Used;50 wie Neu;/offers/sym-jet-14-50-wie-neu-gasoline-white-f99fcce9-32e4-4f2c-a128-dec8001114ea
10798;0;95.0;Honda CBR 650;Jan-21;Gasoline;Manual;New;650R;/offers/honda-cbr-650-650r-gasoline-black-b0da7683-335f-442c-997a-f40208deda1d
7999;150;29.0;Others;Jan-20;Gasoline;Automatic;Demonstration;Quadro Quadro3 QV3 Motorrijden met B-rijbewijs !;/offers/others-others-quadro-quadro3-qv3-motorrijden-met-b-rijbewijs-gasoline-white-155e11db-a396-4152-8ad7-64c2ebe50045
6990;24000;118.0;Kawasaki Versys 1000;Feb-13;Gasoline;Manual;Used;#NAME?;/offers/kawasaki-versys-1000-trax-seitenkoffer-gasoline-black-e3ba6529-ff69-4d56-9f75-6a8d57751454
9000;13081;116.0;Yamaha MT-09;Apr-19;Gasoline;Manual;Used;abs;/offers/yamaha-mt-09-abs-gasoline-blue-f3a5eaa6-5b75-41e5-8ea4-a00bddc3e42b
33799;0;;Can Am Maverick;Jul-21;Diesel;Manual;Used;X RC Turbo RR INT;/offers/can-am-maverick-x-rc-turbo-rr-int-diesel-black-e4a6d81d-1450-4214-ba11-e5adc8c70c12
11899;0;73.0;Yamaha Ténéré 700;Jan-21;;Manual;New;ABS;/offers/yamaha-tenere-700-abs-black-3f4831b4-4f58-47b7-979e-2c6958e50ded
6990;10100;61.0;Kawasaki Vulcan S;Okt-16;Gasoline;Manual;Used;;/offers/kawasaki-vulcan-s-gasoline-green-227c633e-17e8-44e8-90b8-1005db7d4c28
16900;3500;;Ducati Monster 1200;Mei-20;Gasoline;Manual;Used;;/offers/ducati-monster-1200-gasoline-red-a1485ec3-3cfb-4e14-a721-858dd5d2827e
3000;16500;279.0;Honda SH 300;Apr-14;Gasoline;Automatic;Used;;/offers/honda-sh-300-gasoline-white-91af98c1-8612-8171-e053-0100007f533c
8750;21900;143.0;Kawasaki Z 1000;Jan-15;Gasoline;Manual;Used;SX ABS;/offers/kawasaki-z-1000-sx-abs-gasoline-black-e5ce0a9a-b8eb-4534-844e-a97db00655f5
11950;25900;107.0;BMW R 1200 GS;Apr-15;Gasoline;Manual;Used;;/offers/bmw-r-1200-gs-gasoline-black-6aa62fc4-4622-2027-e053-0100007f7898
7200;40000;67.0;Suzuki VS 1400;Mei-92;Gasoline;Manual;Used;;/offers/suzuki-vs-1400-gasoline-white-0473e0f2-3726-4853-87e7-c9f69878096d
16590;2296;136.0;BMW R 1250 RS;Apr-20;Gasoline;Manual;Used;schöne RS wie NEU !!;/offers/bmw-r-1250-rs-schoene-rs-wie-neu-gasoline-yellow-1e12dc12-16b9-4d96-ae60-54bfa19b3f7e
7490;25446;145.0;Suzuki GSX-S 1000;Agu-15;Gasoline;Manual;Used;Suzuki GSX-S 1000 F 170-180 cm Höhe optimal;/offers/suzuki-gsx-s-1000-suzuki-gsx-s-1000-f-170-180-cm-hoehe-optimal-gasoline-red-c7dc21a1-e9c5-140f-e053-e350040aa451
12500;3100;95.0;BMW F 850 GS;Jul-19;Gasoline;Manual;Used;;/offers/bmw-f-850-gs-gasoline-989582cf-b93e-46c6-a549-e3471896483c
8000;15000;39.0;Yamaha XVS 650;Agu-99;Gasoline;Manual;Used;;/offers/yamaha-xvs-650-gasoline-black-8ae68fbf-0d0f-cb39-e053-0100007f80f5
16500;23000;82.0;Harley-Davidson Heritage Softail;Mar-97;Gasoline;Manual;Used;;/offers/harley-davidson-heritage-softail-gasoline-silver-587b33ba-e78a-9947-e053-0100007fd88f
14290;6094;95.0;Honda CRF 1000;Jan-19;;Manual;Used;AFRICA TWIN;/offers/honda-crf-1000-africa-twin-black-70f8223f-101d-42b9-a079-8d72bdb196f7
17000;15000;158.0;Ducati Multistrada 1260;Jun-19;Gasoline;Manual;Used;pikes pike;/offers/ducati-multistrada-1260-pikes-pike-gasoline-red-6a2d631b-2041-4880-943b-88fab24024ea
21900;1116;;BMW R18 Classic;Jun-21;Gasoline;Manual;Used;;/offers/bmw-r18-classic-gasoline-black-73eae4eb-ea9d-4236-a53a-b0ad3336cf13
10499;6350;88.0;Victory Boardwalk;Jun-17;Gasoline;Manual;Used;;/offers/victory-boardwalk-gasoline-black-cbe311bc-f328-7e52-e053-0100007f2379
9750;1090;73.0;Ducati Scrambler;Jan-17;Gasoline;Manual;Used;Special;/offers/ducati-scrambler-special-gasoline-white-523d1390-8b34-4575-8b7c-7cb77f0491a7
17500;38500;18.0;Zündapp DS 350;Jul-38;Gasoline;;Used;;/offers/zuendapp-ds-350-gasoline-black-a01150c4-1685-f428-e053-0100007f70a4
17000;15500;87.0;Harley-Davidson Electra Glide;Jul-14;Gasoline;;Used;;/offers/harley-davidson-electra-glide-gasoline-silver-b0fd1abd-381a-c638-e053-0100007fa2e9
10000;30710;58.0;Harley-Davidson Fat Boy;Sep-99;Gasoline;;Used;;/offers/harley-davidson-fat-boy-gasoline-yellow-1c2d0dc5-87f8-c958-e053-0100007f4110
7658;0;;Honda CMX 500;Jan-21;;;New;A Rebel;/offers/honda-cmx-500-a-rebel-grey-53ea040c-0f2d-41c3-98f0-8d9c86c92d5d
24490;4600;94.0;Harley-Davidson Fat Boy;Jul-18;Gasoline;;Used;114 Sondermodell 115 ANNIVERSARY Nr. 574/900;/offers/harley-davidson-fat-boy-114-sondermodell-115-anniversary-nr-574-900-gasoline-blue-b766bfc4-72e4-bb7f-e053-0100007f632a
12490;1970;105.0;BMW F 900 XR;Mar-21;Gasoline;Manual;Demonstration;;/offers/bmw-f-900-xr-gasoline-gold-2d23c9ae-e080-4e46-a3eb-88827b363c7e
8999;43000;;Yamaha FJR 1300;Jan-10;Gasoline;;Used;AS;/offers/yamaha-fjr-1300-as-gasoline-84bb2977-267f-4e87-a177-8e7e94319874
9000;17000;165.0;BMW S 1000 R;Jan-17;Gasoline;;Used;;/offers/bmw-s-1000-r-gasoline-black-d267e1c3-9855-eb4d-e053-0100007f6c72
12299;0;;Yamaha MT-09;Jan-20;;;New;TRACER ABS;/offers/yamaha-mt-09-tracer-abs-grey-1ec9f821-0ae0-4025-80f6-018bd0046082
17490;24401;;Others;Sep-18;Gasoline;;Used;HARLEY DAVIDSON;/offers/others-others-harley-davidson-gasoline-red-c4d3daab-193d-47e3-aeb2-816130d014c5
2490;11145;11.0;Honda PCX 125;Mei-17;Gasoline;Automatic;Used;1 AN DE GARANTIE;/offers/honda-pcx-125-1-an-de-garantie-gasoline-black-1dc03167-3c44-4796-a914-61cfac053eca
2850;26000;44.0;KTM 390 Duke;Apr-15;Gasoline;Manual;Used;;/offers/ktm-390-duke-gasoline-black-6bc2f4b8-3062-be1a-e053-0100007fe8c2
7900;500;31.0;Quadro;Mar-20;Gasoline;Automatic;Used;Quadro 4 QOODER QV4 - 2020 - KM. 500;/offers/quadro-others-quadro-4-qooder-qv4-2020-km-500-gasoline-grey-a0c12268-b963-46d1-b84d-beab0842aa3c
23500;3900;101.0;Ducati Panigale V4;Apr-18;Gasoline;Manual;Used;PANIGALE V4S;/offers/ducati-panigale-v4-panigale-v4s-gasoline-red-d87a9be5-87fe-4549-afb7-7b26e3279641
12000;7873;109.0;BMW R nineT;Mar-17;Gasoline;;Used;abs;/offers/bmw-r-ninet-abs-gasoline-silver-910a4d10-1f9b-409e-9433-6fbb5a0cd1a0
18319;943;136.0;BMW R 1250 R;Mar-21;Gasoline;Manual;Demonstration;DynESA,SchaltAssiPro,TouPaket,HG,WS;/offers/bmw-r-1250-r-dynesa-schaltassipro-toupaket-hg-ws-gasoline-black-393f168e-8948-4c05-97ed-85313fa0ae22
8400;72000;125.0;Harley-Davidson VRSC Night Rod;Jul-08;Gasoline;;Used;;/offers/harley-davidson-vrsc-night-rod-gasoline-black-8a1fc0c6-7594-9045-e053-0100007f8bcd
8990;19491;145.0;Suzuki GSX-S 1000;Jun-17;Gasoline;Manual;Used;F;/offers/suzuki-gsx-s-1000-f-gasoline-b9c8c755-d13f-4dd9-82c5-4b74ef46d72e
2100;22409;34.0;Suzuki Burgman 400;Agu-14;Gasoline;;Used;;/offers/suzuki-burgman-400-gasoline-grey-b98296c5-f38c-9714-e053-0100007fad7c
8000;17494;125.0;Triumph Tiger 1050;Jul-13;Gasoline;;Used;;/offers/triumph-tiger-1050-gasoline-white-fe46edba-5b8e-c173-e053-0100007f7415
9249;0;;Kawasaki Vulcan S;Jan-21;;;New;650;/offers/kawasaki-vulcan-s-650-black-4c1d55fd-1c21-4828-a351-f14352e43fe1
800;9400;4.0;Kymco People S 50;Mei-13;Gasoline;;Used;kymko People 50 - 2T - Anno 2013;/offers/kymco-people-s-50-kymko-people-50-2t-anno-2013-gasoline-black-942d9652-003b-4849-9b1a-df4a97dfc991
12450;21904;160.0;BMW S 1000 XR;Mar-18;Gasoline;;Used;0;/offers/bmw-s-1000-xr-0-gasoline-red-56ce8edb-ee0a-4b3e-af90-7d8f9823a9a8
26990;6800;92.0;Harley-Davidson;Des-16;Gasoline;Manual;Used;Fat BOY S Sreamin Eagle FLSTFBS;/offers/harley-davidson-others-fat-boy-s-sreamin-eagle-flstfbs-gasoline-black-2c12b1b2-9c68-4cb2-b5c8-a0bf615cb21e
11500;12544;113.0;Ducati Multistrada 950;Agu-18;Gasoline;;Used;;/offers/ducati-multistrada-950-gasoline-red-7fcb55c5-44fc-6e17-e053-0100007f313b
7000;69000;111.0;Yamaha XTZ 1200;Jun-11;Gasoline;;Used;;/offers/yamaha-xtz-1200-gasoline-white-6b3d35f1-e54b-4176-9425-d1b2e74bd5f2
7700;24764;;Kawasaki Z 900;Feb-18;Gasoline;;Used;;/offers/kawasaki-z-900-gasoline-red-f78605c9-edaf-4b8a-aea3-d7da1cfe5e9e
1800;3930;5.0;Piaggio 50 N;Des-18;Gasoline;Automatic;Used;;/offers/piaggio-50-n-gasoline-black-412e10bb-55b9-5427-e053-0100007f8dd1
12799;0;;Can Am Outlander;Jul-21;Diesel;;Used;6X6 STD T FLAT BED 450 T3B 60 KM;/offers/can-am-outlander-6x6-std-t-flat-bed-450-t3b-60-km-diesel-black-bb65b933-9058-4044-9311-e81122e92c19
7000;6000;60.0;BMW C 650 GT;Jun-16;Gasoline;;Used;;/offers/bmw-c-650-gt-gasoline-bronze-1bb9d2c0-4f60-787c-e053-0100007f7820
14990;23600;;BMW R 1200 GS;Mar-18;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-silver-d5662aa6-a897-4ecf-a5cd-4f926c8de780
8000;9000;120.0;Kawasaki Z 800;Jun-14;Gasoline;;Used;;/offers/kawasaki-z-800-gasoline-green-e88ef8d5-2966-4cfe-94fa-6c3744d22bca
7999;9366;118.0;Kawasaki;Apr-13;Gasoline;Manual;Used;Versys 1000;/offers/kawasaki-others-versys-1000-gasoline-white-e24f7706-abcd-4690-90a1-cd5f083ea6d4
2700;12200;3.0;Honda SH 150;Nov-17;Gasoline;;Used;SH 150 ABS;/offers/honda-sh-150-sh-150-abs-gasoline-silver-bc26a3bc-b11a-ff26-e053-0100007fccf1
2199;1500;15.0;Bullit Spirit;Jun-19;Gasoline;;Used;;/offers/bullit-spirit-gasoline-green-dacb0b43-351b-468a-a6b3-e172a6ac509c
2000;3000;10.0;SYM SYMNH X;Mei-20;Gasoline;;Used;;/offers/sym-symnh-x-gasoline-white-f882f8be-9fbd-4df5-8bcf-878d17d303c1
13590;0;;Ducati;Jan-21;;;New;MONSTER;/offers/ducati-others-monster-grey-9e9c701f-e4a0-4602-a90b-6369eea7bcff
6000;9000;34.0;KTM 125 EXC;Nov-07;Two Stroke Gasoline;Manual;Used;Motard 2008;/offers/ktm-125-exc-motard-2008-two-stroke-gasoline-orange-b9fc26b5-9319-3e18-e053-0100007fe3d9
19990;84535;42.0;BMW R 69 S;Apr-67;Gasoline;;Antique / Classic;;/offers/bmw-r-69-s-gasoline-white-1cb4ecbf-2949-6677-e053-0100007fa8ce
10890;4000;15.0;BMW C Evolution;Mei-14;Electric;Manual;Used;c- evolution;/offers/bmw-c-evolution-c-evolution-electric-green-b87189d9-0e7a-4a8f-a410-2a9f44b5128a
17450;23500;136.0;BMW R 1250 GS;Okt-18;Gasoline;Semi-automatic;Used;EXCLUSIVE;/offers/bmw-r-1250-gs-exclusive-gasoline-black-6a4c1c47-4356-492a-84c2-4b549c8e65cd
2350;21000;38.0;Kymco Xciting 500i;Mei-10;Gasoline;;Used;;/offers/kymco-xciting-500i-gasoline-black-e30f35b9-593c-1d47-e053-0100007f6ad9
19500;6800;87.0;Harley-Davidson Road King;Jan-15;Gasoline;;Used;Superbe moto en parfait état. Full option;/offers/harley-davidson-road-king-superbe-moto-en-parfait-etat-full-option-gasoline-black-51423495-173e-4aac-8669-cb9e2bdb9af4
8199;14000;;Yamaha XSR 700;Jan-16;Gasoline;;Used;ABS;/offers/yamaha-xsr-700-abs-gasoline-yellow-d3b0f39e-aa06-40e5-9e57-eb8c6a566125
1200;3000;68.0;Kymco Super 9;Jan-13;Gasoline;;Used;;/offers/kymco-super-9-gasoline-grey-4b7776bd-c200-f507-e053-0100007fe14a
35000;1;18.0;Gnome et Rhône AX II;Jan-37;Gasoline;;Used;;/offers/gnome-et-rhone-ax-ii-gasoline-black-7c60dcbc-081c-612e-e053-0100007f74f3
8000;71635;73.0;Harley-Davidson Deluxe;Mei-09;Gasoline;Manual;Used;;/offers/harley-davidson-deluxe-gasoline-black-496e0fc6-8471-0e05-e053-0100007f799c
8900;17700;10.0;Triumph Speed Triple S;Jun-16;Gasoline;;Used;;/offers/triumph-speed-triple-s-gasoline-red-a804b0be-4222-cc5d-e053-0100007f5188
9499;0;;Suzuki V-Strom 650;Jan-21;;;New;V-strom ABS;/offers/suzuki-v-strom-650-v-strom-abs-grey-7893f30d-97c8-4699-96ec-88e5238ee3cf
6490;2150;61.0;Kawasaki Vulcan S;Jun-17;Gasoline;Manual;Used;ABS Taschen Sissybar Scheibe;/offers/kawasaki-vulcan-s-abs-taschen-sissybar-scheibe-gasoline-green-a3a54f49-3998-4872-9933-7cc0608114d8
11990;3532;95.0;BMW F 850 GS;Apr-19;Gasoline;Manual;Used;;/offers/bmw-f-850-gs-gasoline-red-1ca033a0-7e3c-4e2a-8005-2d7def3238e5
700;11350;5.0;TGB Bullet 50;Mei-09;Gasoline;;Used;;/offers/tgb-bullet-50-gasoline-white-be24c5f7-fd50-4a8e-b7fa-5529ea6a77e8
16490;21898;205.0;Ducati 1299 Panigale;Jul-15;Gasoline;Semi-automatic;Used;Panigale 1299 S;/offers/ducati-1299-panigale-panigale-1299-s-gasoline-red-71f7eaf1-ade5-4c96-9e2e-3a3f18b4550f
11490;12225;;Yamaha Tracer 900;Jun-20;Gasoline;;Used;GT;/offers/yamaha-tracer-900-gt-gasoline-black-1f6faa3e-0635-4c52-8353-1d5cc0dddc3f
6100;27677;106.0;Triumph Street Triple R;Mar-13;Gasoline;Manual;Used;;/offers/triumph-street-triple-r-gasoline-black-182f17c0-973d-242c-e053-0100007fac41
10600;12000;114.0;Ducati Hypermotard 950;Sep-19;Gasoline;;Used;;/offers/ducati-hypermotard-950-gasoline-red-cac150c6-a081-a478-e053-0100007fa18e
31900;100;126.0;Honda GL 1800;Apr-20;Gasoline;Manual;Used;GL1800 Gold Wing DCT ABS;/offers/honda-gl-1800-gl1800-gold-wing-dct-abs-gasoline-red-a91c1bd1-3bcd-495e-8613-ae6d1771170c
1890;28500;;Yamaha X-City 125;Apr-11;Gasoline;;Used;;/offers/yamaha-x-city-125-gasoline-black-53b11314-c74d-485e-9759-92b429ec46c5
15490;0;;Honda;Jan-21;;;New;Forza 750;/offers/honda-others-forza-750-black-fb78b197-c212-4434-a17b-bcebde81606f
9200;63218;160.0;KTM 1290 Super Adventure;Apr-15;Gasoline;Manual;Used;ABS - MINI RATE - GARANZIA;/offers/ktm-1290-super-adventure-abs-mini-rate-garanzia-gasoline-white-9f1b01f1-a113-49b5-b541-63c6d0d38b0f
1690;2507;3.0;Piaggio;Apr-20;Gasoline;Automatic;Used;CA61 LIBERTY 50;/offers/piaggio-others-ca61-liberty-50-gasoline-white-31db5729-955f-40ae-a17d-5f10d2b1376d
2500;20000;15.0;KTM 125 Duke;Agu-15;Gasoline;;Used;Leo Vince auspuff, nach unten hängende spiegel;/offers/ktm-125-duke-leo-vince-auspuff-nach-unten-haengende-spiegel-gasoline-orange-bb6345fb-5373-4c47-941e-255973d2bc24
17990;8950;200.0;Yamaha YZF-R1;Des-16;Gasoline;Manual;Used;viele Echt-Carbon-Teile;/offers/yamaha-yzf-r1-viele-echt-carbon-teile-gasoline-red-91f1d9eb-d548-43b8-9b18-846be401956a
10950;73306;145.0;Yamaha FJR 1300;Apr-13;Gasoline;Automatic;Used;AS;/offers/yamaha-fjr-1300-as-gasoline-brown-8b83e0bb-7852-4760-8aee-8d41bf956353
11195;1;64.0;Moto Guzzi V 7;Jan-21;Gasoline;Manual;New;IV 850 STONE COPPER ORANGE E5;/offers/moto-guzzi-v-7-iv-850-stone-copper-orange-e5-gasoline-red-84365727-5214-42d7-bcfd-7de3467bbd5b
6250;20000;106.0;Suzuki GSR 750;Jul-15;Gasoline;;Used;;/offers/suzuki-gsr-750-gasoline-grey-508bcd42-ef13-4c1a-aa75-ff7859c8599f
8699;0;;Kawasaki Ninja 650;Jan-20;;;New;ABS;/offers/kawasaki-ninja-650-abs-black-091478b5-a22b-4660-b2e7-b031b5b4a561
8490;54500;;BMW R 1200 GS;Jan-09;;;Used;;/offers/bmw-r-1200-gs-white-8e83fc9e-ddf7-4144-a22b-5b697c8a89b6
12500;23390;125.0;BMW R 1200 GS;Agu-14;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-white-1eeae9c5-4ecd-0b5c-e053-0100007f08a3
24750;5401;;Harley-Davidson Softail;Jan-19;;;Used;FLDE DELUXE MET ELEKTRONISCH REGELBARE UITLATEN;/offers/harley-davidson-softail-flde-deluxe-met-elektronisch-regelbare-uitlaten-black-eada7925-d1a2-417d-929e-2f3ee08bcaa5
6200;4581;48.0;Honda NC 700;Jul-13;Gasoline;;Used;;/offers/honda-nc-700-gasoline-silver-25007bc0-eafa-0c25-e053-0100007fa5cf
10000;19700;154.0;Ducati Diavel;Nov-11;Gasoline;;Used;;/offers/ducati-diavel-gasoline-black-98aa9dc2-1647-c60b-e053-0100007fc1fb
6000;10250;54.0;Honda NC 750;Sep-18;Gasoline;;Used;;/offers/honda-nc-750-gasoline-white-7f46b7c4-2fba-eb71-e053-0100007f6028
11989;16076;143.0;Kawasaki Z 1000;Apr-14;Gasoline;Manual;Used;SPECIAL EDITION - LeoVince Auspuff;/offers/kawasaki-z-1000-special-edition-leovince-auspuff-gasoline-e8753c4d-9773-47a7-9b91-314b138396e3
